time,temp,rhum,pres,wind_speed,cloud_frac,precip_1h,symbol_code,city_name
2025-06-08 10:00:00+00:00,31.2,67.5,1003.2,3.8,32.0,0.0,fair_day,Nha Trang
2025-06-08 10:00:00+00:00,27.0,86.5,1005.8,3.9,95.3,0.0,cloudy,Ho Chi Minh City
2025-06-08 10:00:00+00:00,30.3,72.6,1002.2,3.3,3.1,0.0,clearsky_day,Da Nang
2025-06-08 10:00:00+00:00,30.7,82.1,1000.6,4.5,69.5,2.1,heavyrainshowers_day,Hanoi
2025-06-08 10:00:00+00:00,27.8,81.4,1006.2,5.0,100.0,0.0,cloudy,Ca Mau
2025-06-08 10:00:00+00:00,29.5,80.0,1000.1,1.6,96.9,0.0,partlycloudy_day,Lao Cai
2025-06-08 10:00:00+00:00,31.8,73.0,1000.6,2.8,31.2,0.0,fair_day,Ha Tinh
2025-06-08 10:00:00+00:00,30.0,73.8,1001.8,2.7,85.2,0.0,partlycloudy_day,Lang Son
2025-06-08 11:00:00+00:00,28.9,83.4,1001.1,2.0,89.8,0.0,cloudy,Lao Cai
2025-06-08 11:00:00+00:00,26.6,88.2,1005.9,2.9,93.0,0.0,cloudy,Ho Chi Minh City
2025-06-08 11:00:00+00:00,25.7,85.7,1006.0,1.9,35.9,0.0,fair_night,Buon Ma Thuot
2025-06-08 11:00:00+00:00,29.9,73.2,1002.9,2.8,12.5,0.0,clearsky_night,Da Nang
2025-06-08 11:00:00+00:00,30.8,79.6,1000.5,3.7,29.7,0.0,fair_day,Ha Tinh
2025-06-08 11:00:00+00:00,27.3,84.3,1006.5,3.3,100.0,0.0,cloudy,Ca Mau
2025-06-08 11:00:00+00:00,30.6,68.8,1003.9,2.8,90.6,0.0,partlycloudy_night,Nha Trang
2025-06-08 11:00:00+00:00,28.5,88.7,1001.6,3.0,61.7,0.0,partlycloudy_day,Hanoi
2025-06-08 11:00:00+00:00,29.4,83.8,1001.3,3.9,4.7,0.0,clearsky_day,Haiphong
2025-06-08 11:00:00+00:00,29.1,79.1,1002.2,2.1,89.8,0.0,partlycloudy_day,Lang Son
2025-06-08 12:00:00+00:00,26.1,90.9,1006.3,2.1,100.0,0.0,cloudy,Ho Chi Minh City
2025-06-08 12:00:00+00:00,30.1,74.7,1004.6,1.9,96.9,0.0,partlycloudy_night,Nha Trang
2025-06-08 12:00:00+00:00,29.4,76.2,1003.5,2.3,11.7,0.0,clearsky_night,Da Nang
2025-06-08 12:00:00+00:00,26.9,86.5,1006.9,2.9,100.0,0.0,cloudy,Ca Mau
2025-06-08 12:00:00+00:00,24.9,90.3,1006.6,2.2,7.8,0.0,clearsky_night,Buon Ma Thuot
2025-06-08 12:00:00+00:00,27.8,91.6,1001.7,1.0,100.0,0.0,partlycloudy_night,Hanoi
2025-06-08 12:00:00+00:00,28.7,87.8,1002.5,3.1,51.6,0.0,partlycloudy_night,Haiphong
2025-06-08 12:00:00+00:00,29.8,84.9,1001.5,3.7,96.1,0.0,partlycloudy_night,Ha Tinh
2025-06-08 12:00:00+00:00,28.2,86.7,1001.9,1.2,99.2,0.0,cloudy,Lao Cai
2025-06-08 12:00:00+00:00,27.9,83.9,1003.4,2.7,98.4,0.0,partlycloudy_night,Lang Son
2025-06-08 13:00:00+00:00,28.6,88.7,1002.8,3.5,87.5,0.0,partlycloudy_night,Haiphong
2025-06-08 13:00:00+00:00,24.7,90.3,1007.6,2.3,21.9,0.0,fair_night,Buon Ma Thuot
2025-06-08 13:00:00+00:00,27.3,88.0,1004.3,2.6,99.2,0.0,partlycloudy_night,Lang Son
2025-06-08 13:00:00+00:00,29.4,77.3,1005.4,2.6,9.4,0.0,clearsky_night,Nha Trang
2025-06-08 13:00:00+00:00,28.8,79.9,1004.5,2.3,25.0,0.0,fair_night,Da Nang
2025-06-08 13:00:00+00:00,27.7,87.4,1002.7,1.1,100.0,0.0,cloudy,Lao Cai
2025-06-08 13:00:00+00:00,26.1,91.3,1007.3,2.4,100.0,0.0,cloudy,Ho Chi Minh City
2025-06-08 13:00:00+00:00,26.7,87.7,1007.6,2.3,100.0,0.0,cloudy,Ca Mau
2025-06-08 13:00:00+00:00,27.5,92.9,1002.7,1.5,100.0,0.0,partlycloudy_night,Hanoi
2025-06-08 13:00:00+00:00,29.3,88.3,1002.7,3.9,100.0,0.0,partlycloudy_night,Ha Tinh
2025-06-08 14:00:00+00:00,26.9,91.3,1005.1,2.5,93.7,0.0,partlycloudy_night,Lang Son
2025-06-08 14:00:00+00:00,28.7,85.4,1005.8,1.6,14.1,0.0,fair_night,Nha Trang
2025-06-08 14:00:00+00:00,28.2,84.3,1005.3,2.6,28.9,0.0,fair_night,Da Nang
2025-06-08 14:00:00+00:00,27.3,94.1,1003.9,0.7,100.0,0.0,cloudy,Hanoi
2025-06-08 14:00:00+00:00,28.4,89.6,1003.8,4.5,77.3,0.0,partlycloudy_night,Haiphong
2025-06-08 14:00:00+00:00,26.0,91.8,1007.9,2.0,100.0,0.0,cloudy,Ho Chi Minh City
2025-06-08 14:00:00+00:00,26.7,87.5,1008.2,2.5,100.0,0.0,cloudy,Ca Mau
2025-06-08 14:00:00+00:00,27.5,87.1,1003.4,0.6,100.0,0.0,cloudy,Lao Cai
2025-06-08 14:00:00+00:00,24.4,91.2,1007.9,2.4,3.9,0.0,clearsky_night,Buon Ma Thuot
2025-06-08 14:00:00+00:00,28.9,90.3,1003.4,4.6,98.4,0.0,partlycloudy_night,Ha Tinh
2025-06-08 15:00:00+00:00,23.8,92.8,1008.6,2.5,13.3,0.0,fair_night,Buon Ma Thuot
2025-06-08 15:00:00+00:00,28.6,87.4,1004.2,3.9,96.1,0.0,partlycloudy_night,Ha Tinh
2025-06-08 15:00:00+00:00,28.2,91.3,1006.2,1.9,11.7,0.0,clearsky_night,Nha Trang
2025-06-08 15:00:00+00:00,27.2,94.3,1004.2,1.3,100.0,0.0,partlycloudy_night,Hanoi
2025-06-08 15:00:00+00:00,26.5,88.7,1008.4,3.0,100.0,0.0,partlycloudy_night,Ca Mau
2025-06-08 15:00:00+00:00,27.2,87.6,1004.4,0.6,100.0,0.0,cloudy,Lao Cai
2025-06-08 15:00:00+00:00,27.8,88.1,1006.0,2.6,1.6,0.0,clearsky_night,Da Nang
2025-06-08 15:00:00+00:00,28.3,90.4,1004.7,3.8,91.4,0.0,cloudy,Haiphong
2025-06-08 15:00:00+00:00,26.5,94.2,1006.0,2.5,98.4,0.0,cloudy,Lang Son
2025-06-08 15:00:00+00:00,25.8,92.9,1008.3,1.7,100.0,0.0,cloudy,Ho Chi Minh City
2025-06-08 16:00:00+00:00,28.3,84.2,1004.0,3.5,36.7,0.0,fair_night,Ha Tinh
2025-06-08 16:00:00+00:00,25.6,94.3,1008.1,1.5,96.9,0.0,cloudy,Ho Chi Minh City
2025-06-08 16:00:00+00:00,27.5,90.9,1005.9,2.5,3.9,0.0,clearsky_night,Da Nang
2025-06-08 16:00:00+00:00,23.5,93.2,1008.6,2.4,14.8,0.0,fair_night,Buon Ma Thuot
2025-06-08 16:00:00+00:00,27.6,94.1,1006.2,2.1,96.9,0.0,partlycloudy_night,Nha Trang
2025-06-08 16:00:00+00:00,26.0,96.9,1005.6,2.6,97.7,0.0,cloudy,Lang Son
2025-06-08 16:00:00+00:00,26.6,91.4,1004.8,1.5,100.0,0.6,rain,Lao Cai
2025-06-08 16:00:00+00:00,27.0,95.7,1004.3,1.3,95.3,0.0,cloudy,Hanoi
2025-06-08 16:00:00+00:00,26.3,90.5,1008.2,2.5,100.0,0.0,cloudy,Ca Mau
2025-06-08 16:00:00+00:00,28.2,90.6,1004.3,4.8,93.7,0.0,cloudy,Haiphong
2025-06-08 17:00:00+00:00,27.2,94.3,1005.4,2.2,99.2,0.0,partlycloudy_night,Nha Trang
2025-06-08 17:00:00+00:00,25.4,95.1,1007.9,1.8,100.0,0.0,cloudy,Ho Chi Minh City
2025-06-08 17:00:00+00:00,26.8,97.0,1003.7,1.0,96.9,1.7,heavyrain,Hanoi
2025-06-08 17:00:00+00:00,28.0,83.8,1003.8,3.3,88.3,0.1,lightrainshowers_night,Ha Tinh
2025-06-08 17:00:00+00:00,27.2,91.9,1005.5,2.5,5.5,0.0,clearsky_night,Da Nang
2025-06-08 17:00:00+00:00,25.6,98.4,1005.1,2.7,95.3,0.0,cloudy,Lang Son
2025-06-08 17:00:00+00:00,23.0,94.3,1008.4,2.3,10.9,0.0,clearsky_night,Buon Ma Thuot
2025-06-08 17:00:00+00:00,26.5,89.6,1008.2,3.3,100.0,0.0,cloudy,Ca Mau
2025-06-08 17:00:00+00:00,25.5,94.9,1004.6,1.6,100.0,0.5,rain,Lao Cai
2025-06-08 17:00:00+00:00,28.0,91.7,1003.8,3.8,89.1,0.0,cloudy,Haiphong
2025-06-08 18:00:00+00:00,25.3,95.6,1003.8,1.7,100.0,0.8,rain,Lao Cai
2025-06-08 18:00:00+00:00,22.7,94.8,1007.8,1.6,25.0,0.0,fair_night,Buon Ma Thuot
2025-06-08 18:00:00+00:00,26.4,89.5,1007.3,2.7,100.0,0.0,cloudy,Ca Mau
2025-06-08 18:00:00+00:00,28.0,91.5,1003.3,4.1,91.4,0.0,cloudy,Haiphong
2025-06-08 18:00:00+00:00,26.2,97.6,1003.5,3.0,100.0,3.4,heavyrain,Hanoi
2025-06-08 18:00:00+00:00,27.2,90.6,1004.7,2.5,49.2,0.0,partlycloudy_night,Nha Trang
2025-06-08 18:00:00+00:00,25.3,98.8,1004.5,2.8,97.7,0.0,cloudy,Lang Son
2025-06-08 18:00:00+00:00,28.1,79.7,1003.8,4.3,85.9,0.2,lightrainshowers_night,Ha Tinh
2025-06-08 18:00:00+00:00,25.4,95.2,1007.3,2.0,60.2,0.0,partlycloudy_night,Ho Chi Minh City
2025-06-08 18:00:00+00:00,26.9,92.5,1004.5,2.1,0.0,0.0,clearsky_night,Da Nang
2025-06-08 19:00:00+00:00,22.6,95.7,1007.2,1.6,26.6,0.0,fair_night,Buon Ma Thuot
2025-06-08 19:00:00+00:00,26.6,93.9,1003.5,1.5,0.0,0.0,clearsky_night,Da Nang
2025-06-08 19:00:00+00:00,27.3,84.6,1002.4,2.1,78.1,0.0,partlycloudy_night,Ha Tinh
2025-06-08 19:00:00+00:00,26.5,89.4,1006.4,3.5,84.4,3.4,heavyrainshowers_night,Ca Mau
2025-06-08 19:00:00+00:00,25.4,99.2,1003.3,2.3,100.0,2.0,heavyrain,Hanoi
2025-06-08 19:00:00+00:00,25.0,97.1,1003.4,1.0,100.0,0.6,rain,Lao Cai
2025-06-08 19:00:00+00:00,27.8,90.0,1003.5,4.3,100.0,0.0,cloudy,Haiphong
2025-06-08 19:00:00+00:00,25.2,98.8,1004.4,2.6,99.2,0.0,cloudy,Lang Son
2025-06-08 19:00:00+00:00,27.1,88.8,1004.0,2.2,48.4,0.0,partlycloudy_night,Nha Trang
2025-06-08 19:00:00+00:00,25.2,96.4,1007.0,2.7,82.8,0.0,partlycloudy_night,Ho Chi Minh City
2025-06-08 20:00:00+00:00,26.4,94.2,1002.8,2.1,0.0,0.0,clearsky_night,Da Nang
2025-06-08 20:00:00+00:00,25.4,97.4,1003.1,2.4,100.0,2.2,heavyrain,Hanoi
2025-06-08 20:00:00+00:00,22.5,96.0,1007.2,1.9,76.6,0.0,partlycloudy_night,Buon Ma Thuot
2025-06-08 20:00:00+00:00,27.7,89.1,1002.6,5.3,92.2,0.9,rain,Haiphong
2025-06-08 20:00:00+00:00,24.5,95.6,1007.1,5.8,96.1,1.8,heavyrain,Ca Mau
2025-06-08 20:00:00+00:00,26.9,87.2,1003.8,2.4,22.7,0.0,fair_night,Nha Trang
2025-06-08 20:00:00+00:00,25.1,96.6,1006.3,2.2,20.3,0.0,fair_night,Ho Chi Minh City
2025-06-08 20:00:00+00:00,26.8,88.6,1002.6,2.9,90.6,0.0,partlycloudy_night,Ha Tinh
2025-06-08 20:00:00+00:00,25.2,98.2,1004.1,3.0,100.0,0.0,cloudy,Lang Son
2025-06-08 20:00:00+00:00,24.7,98.5,1002.9,0.9,100.0,0.2,lightrain,Lao Cai
2025-06-08 21:00:00+00:00,22.4,98.3,1007.1,1.8,100.0,0.0,cloudy,Buon Ma Thuot
2025-06-08 21:00:00+00:00,25.3,96.3,1003.0,1.4,100.0,0.0,cloudy,Hanoi
2025-06-08 21:00:00+00:00,24.6,98.2,1003.5,1.1,100.0,0.0,cloudy,Lao Cai
2025-06-08 21:00:00+00:00,26.8,86.1,1003.9,2.8,27.3,0.0,fair_night,Nha Trang
2025-06-08 21:00:00+00:00,24.9,97.2,1005.5,1.5,17.2,0.0,fair_night,Ho Chi Minh City
2025-06-08 21:00:00+00:00,26.6,89.3,1001.9,2.9,85.9,0.0,partlycloudy_night,Ha Tinh
2025-06-08 21:00:00+00:00,26.3,94.3,1003.0,5.6,94.5,0.0,cloudy,Haiphong
2025-06-08 21:00:00+00:00,24.8,95.9,1007.0,4.3,100.0,1.3,heavyrain,Ca Mau
2025-06-08 21:00:00+00:00,25.3,97.2,1004.1,2.5,100.0,0.0,cloudy,Lang Son
2025-06-08 21:00:00+00:00,26.1,95.3,1002.3,2.1,0.8,0.0,clearsky_night,Da Nang
2025-06-08 22:00:00+00:00,25.3,97.0,1002.6,1.9,100.0,0.0,partlycloudy_day,Hanoi
2025-06-08 22:00:00+00:00,26.6,85.8,1003.7,2.8,93.7,0.0,partlycloudy_day,Nha Trang
2025-06-08 22:00:00+00:00,24.8,96.4,1006.4,2.6,100.0,0.5,rain,Ca Mau
2025-06-08 22:00:00+00:00,24.6,97.0,1003.7,1.8,100.0,2.0,heavyrain,Lao Cai
2025-06-08 22:00:00+00:00,25.0,98.3,1004.7,2.2,99.2,0.0,cloudy,Lang Son
2025-06-08 22:00:00+00:00,25.9,95.4,1002.8,2.4,3.1,0.0,clearsky_day,Da Nang
2025-06-08 22:00:00+00:00,22.6,99.2,1006.6,1.4,100.0,0.0,cloudy,Buon Ma Thuot
2025-06-08 22:00:00+00:00,26.4,89.9,1001.9,2.5,96.9,0.0,partlycloudy_day,Ha Tinh
2025-06-08 22:00:00+00:00,26.4,95.9,1003.0,2.4,98.4,0.0,cloudy,Haiphong
2025-06-08 22:00:00+00:00,24.9,97.4,1006.1,2.5,59.4,3.1,heavyrainshowers_night,Ho Chi Minh City
2025-06-08 23:00:00+00:00,24.1,98.6,1007.1,3.3,100.0,1.3,heavyrain,Ho Chi Minh City
2025-06-08 23:00:00+00:00,26.8,90.7,1003.1,2.6,96.9,0.0,cloudy,Ha Tinh
2025-06-08 23:00:00+00:00,25.5,96.2,1003.5,2.3,99.2,0.0,cloudy,Hanoi
2025-06-08 23:00:00+00:00,26.7,95.0,1002.9,1.6,94.5,0.0,partlycloudy_day,Haiphong
2025-06-08 23:00:00+00:00,26.5,90.9,1003.1,2.2,0.0,0.0,clearsky_day,Da Nang
2025-06-08 23:00:00+00:00,24.8,96.0,1007.5,4.7,100.0,1.0,heavyrain,Ca Mau
2025-06-08 23:00:00+00:00,27.0,81.9,1004.1,3.2,90.6,0.0,partlycloudy_day,Nha Trang
2025-06-08 23:00:00+00:00,23.0,96.7,1007.3,2.1,99.2,0.0,cloudy,Buon Ma Thuot
2025-06-08 23:00:00+00:00,25.6,95.1,1004.4,2.2,100.0,0.0,cloudy,Lang Son
2025-06-08 23:00:00+00:00,24.6,96.6,1004.9,1.4,100.0,0.9,rain,Lao Cai
2025-06-09 00:00:00+00:00,27.9,90.3,1003.9,1.3,98.4,0.0,partlycloudy_day,Haiphong
2025-06-09 00:00:00+00:00,25.0,95.6,1007.5,4.0,77.3,0.5,rainshowers_day,Ca Mau
2025-06-09 00:00:00+00:00,27.0,85.8,1005.2,2.4,100.0,0.0,cloudy,Lang Son
2025-06-09 00:00:00+00:00,24.2,90.4,1008.0,2.7,100.0,0.0,partlycloudy_day,Buon Ma Thuot
2025-06-09 00:00:00+00:00,28.3,83.2,1003.9,3.3,84.4,0.0,partlycloudy_day,Ha Tinh
2025-06-09 00:00:00+00:00,26.5,91.5,1003.9,1.3,100.0,0.0,cloudy,Hanoi
2025-06-09 00:00:00+00:00,24.7,96.7,1005.0,2.0,100.0,0.0,cloudy,Lao Cai
2025-06-09 00:00:00+00:00,24.6,95.0,1007.1,2.7,72.7,0.0,partlycloudy_day,Ho Chi Minh City
2025-06-09 00:00:00+00:00,28.5,72.3,1005.0,4.4,98.4,0.0,partlycloudy_day,Nha Trang
2025-06-09 00:00:00+00:00,29.0,76.4,1003.8,1.9,3.1,0.0,clearsky_day,Da Nang
2025-06-09 01:00:00+00:00,30.1,66.4,1005.1,3.9,100.0,0.0,partlycloudy_day,Nha Trang
2025-06-09 01:00:00+00:00,28.8,76.7,1005.4,2.6,100.0,0.0,cloudy,Lang Son
2025-06-09 01:00:00+00:00,27.8,86.3,1004.5,1.6,100.0,0.0,cloudy,Hanoi
2025-06-09 01:00:00+00:00,29.5,80.5,1004.6,3.0,88.3,0.0,cloudy,Ha Tinh
2025-06-09 01:00:00+00:00,26.5,86.6,1007.5,3.7,100.0,0.1,lightrain,Ho Chi Minh City
2025-06-09 01:00:00+00:00,26.5,89.8,1007.7,3.8,99.2,1.2,heavyrain,Ca Mau
2025-06-09 01:00:00+00:00,29.5,81.6,1004.2,0.8,100.0,0.0,cloudy,Haiphong
2025-06-09 01:00:00+00:00,25.8,81.9,1008.3,3.9,64.8,0.2,lightrainshowers_day,Buon Ma Thuot
2025-06-09 01:00:00+00:00,25.2,95.4,1005.3,0.9,100.0,0.3,rain,Lao Cai
2025-06-09 01:00:00+00:00,31.6,62.8,1004.7,2.6,0.8,0.0,clearsky_day,Da Nang
2025-06-09 02:00:00+00:00,27.1,85.7,1008.8,6.9,100.0,1.5,heavyrain,Ca Mau
2025-06-09 02:00:00+00:00,30.0,71.9,1005.5,2.3,100.0,0.0,cloudy,Lang Son
2025-06-09 02:00:00+00:00,31.6,60.0,1005.4,2.8,100.0,0.0,partlycloudy_day,Nha Trang
2025-06-09 02:00:00+00:00,30.9,74.4,1004.5,1.7,98.4,0.1,lightrain,Haiphong
2025-06-09 02:00:00+00:00,26.9,76.4,1008.3,4.2,79.7,0.3,rainshowers_day,Buon Ma Thuot
2025-06-09 02:00:00+00:00,27.7,81.7,1007.9,4.1,64.8,0.2,lightrainshowers_day,Ho Chi Minh City
2025-06-09 02:00:00+00:00,25.9,91.3,1005.3,0.9,100.0,0.2,lightrain,Lao Cai
2025-06-09 02:00:00+00:00,30.7,78.1,1004.5,1.6,78.9,0.0,partlycloudy_day,Ha Tinh
2025-06-09 02:00:00+00:00,33.5,54.9,1005.2,2.8,4.7,0.0,clearsky_day,Da Nang
2025-06-09 02:00:00+00:00,28.9,81.5,1004.2,1.3,100.0,0.1,lightrain,Hanoi
2025-06-09 03:00:00+00:00,34.6,52.9,1004.7,3.5,7.8,0.0,clearsky_day,Da Nang
2025-06-09 03:00:00+00:00,33.0,55.7,1005.3,1.5,100.0,0.0,partlycloudy_day,Nha Trang
2025-06-09 03:00:00+00:00,27.1,86.4,1008.7,7.0,100.0,1.2,heavyrain,Ca Mau
2025-06-09 03:00:00+00:00,31.8,73.3,1004.0,2.5,19.5,0.0,fair_day,Ha Tinh
2025-06-09 03:00:00+00:00,30.1,77.8,1004.4,1.0,99.2,0.0,cloudy,Hanoi
2025-06-09 03:00:00+00:00,27.1,85.3,1004.9,1.8,100.0,0.0,partlycloudy_day,Lao Cai
2025-06-09 03:00:00+00:00,27.9,73.1,1008.1,4.5,90.6,0.4,rain,Buon Ma Thuot
2025-06-09 03:00:00+00:00,29.3,74.7,1007.5,4.3,78.1,0.0,partlycloudy_day,Ho Chi Minh City
2025-06-09 03:00:00+00:00,31.7,72.0,1004.1,2.3,75.8,0.1,lightrainshowers_day,Haiphong
2025-06-09 03:00:00+00:00,30.9,68.9,1005.2,1.8,100.0,0.0,cloudy,Lang Son
2025-06-09 04:00:00+00:00,34.9,53.9,1004.0,4.9,16.4,0.0,fair_day,Da Nang
2025-06-09 04:00:00+00:00,32.1,72.4,1003.7,3.2,86.7,0.0,cloudy,Haiphong
2025-06-09 04:00:00+00:00,26.7,86.6,1008.2,5.5,100.0,1.6,heavyrain,Ca Mau
2025-06-09 04:00:00+00:00,28.8,71.5,1007.0,4.3,39.8,0.3,rainshowers_day,Buon Ma Thuot
2025-06-09 04:00:00+00:00,30.9,74.2,1003.6,0.8,90.6,0.2,lightrain,Hanoi
2025-06-09 04:00:00+00:00,32.5,71.4,1003.2,3.5,8.6,0.0,clearsky_day,Ha Tinh
2025-06-09 04:00:00+00:00,28.6,78.9,1004.0,1.5,100.0,0.0,partlycloudy_day,Lao Cai
2025-06-09 04:00:00+00:00,30.3,73.6,1006.8,3.7,99.2,0.0,cloudy,Ho Chi Minh City
2025-06-09 04:00:00+00:00,31.5,66.7,1004.6,2.0,100.0,0.0,cloudy,Lang Son
2025-06-09 04:00:00+00:00,33.6,54.1,1004.6,2.8,100.0,0.0,partlycloudy_day,Nha Trang
2025-06-09 05:00:00+00:00,32.6,62.5,1003.7,1.9,100.0,0.0,cloudy,Lang Son
2025-06-09 05:00:00+00:00,29.0,76.7,1003.0,2.2,100.0,0.0,partlycloudy_day,Lao Cai
2025-06-09 05:00:00+00:00,29.6,72.3,1006.1,4.1,91.4,0.0,cloudy,Buon Ma Thuot
2025-06-09 05:00:00+00:00,32.1,74.1,1002.8,3.6,93.7,0.0,cloudy,Haiphong
2025-06-09 05:00:00+00:00,31.7,71.5,1002.6,0.7,45.3,0.3,rainshowers_day,Hanoi
2025-06-09 05:00:00+00:00,27.2,88.2,1007.3,5.8,100.0,0.6,rain,Ca Mau
2025-06-09 05:00:00+00:00,33.0,70.8,1002.7,4.0,10.9,0.0,clearsky_day,Ha Tinh
2025-06-09 05:00:00+00:00,31.1,69.8,1005.8,6.2,100.0,11.2,heavyrain,Ho Chi Minh City
2025-06-09 05:00:00+00:00,34.7,55.2,1003.3,5.5,19.5,0.6,rainshowers_day,Da Nang
2025-06-09 05:00:00+00:00,32.7,59.7,1003.7,5.5,68.0,0.1,lightrainshowers_day,Nha Trang
2025-06-09 06:00:00+00:00,33.9,56.4,1002.8,5.4,55.5,,,Da Nang
2025-06-09 06:00:00+00:00,29.5,75.5,1001.5,2.2,100.0,,,Lao Cai
2025-06-09 06:00:00+00:00,32.8,60.5,1002.3,1.9,100.0,,,Lang Son
2025-06-09 06:00:00+00:00,32.1,73.9,1001.9,4.5,25.8,,,Haiphong
2025-06-09 06:00:00+00:00,29.7,68.7,1004.9,4.2,99.2,,,Buon Ma Thuot
2025-06-09 06:00:00+00:00,28.1,86.5,1006.3,6.0,100.0,,,Ca Mau
2025-06-09 06:00:00+00:00,32.9,60.3,1003.4,6.7,65.6,,,Nha Trang
2025-06-09 06:00:00+00:00,26.4,88.3,1005.6,5.7,100.0,,,Ho Chi Minh City
2025-06-09 06:00:00+00:00,33.1,71.4,1001.8,4.5,19.5,,,Ha Tinh
2025-06-09 06:00:00+00:00,32.3,71.1,1001.7,0.7,59.4,,,Hanoi
2025-06-09 12:00:00+00:00,30.4,72.4,1002.1,1.4,3.9,,,Da Nang
2025-06-09 12:00:00+00:00,27.7,86.9,1000.8,0.7,100.0,,,Lao Cai
2025-06-09 12:00:00+00:00,26.1,91.7,1005.0,1.4,100.0,,,Ho Chi Minh City
2025-06-09 12:00:00+00:00,27.8,86.0,1001.9,1.2,34.4,,,Lang Son
2025-06-09 12:00:00+00:00,29.6,85.8,1000.4,1.1,75.8,,,Hanoi
2025-06-09 12:00:00+00:00,29.5,78.9,1002.9,0.7,100.0,,,Nha Trang
2025-06-09 12:00:00+00:00,26.0,89.4,1006.2,5.4,100.0,,,Ca Mau
2025-06-09 12:00:00+00:00,29.6,83.0,1000.4,1.7,2.3,,,Ha Tinh
2025-06-09 12:00:00+00:00,23.6,95.7,1006.0,0.5,100.0,,,Buon Ma Thuot
2025-06-09 12:00:00+00:00,29.0,85.4,1000.8,2.2,93.0,,,Haiphong
2025-06-09 18:00:00+00:00,25.1,97.1,1004.2,0.4,100.0,,,Lao Cai
2025-06-09 18:00:00+00:00,27.2,93.0,1002.5,0.5,27.3,,,Da Nang
2025-06-09 18:00:00+00:00,24.7,98.8,1004.1,1.2,100.0,,,Lang Son
2025-06-09 18:00:00+00:00,28.0,90.0,1002.2,1.4,83.6,,,Haiphong
2025-06-09 18:00:00+00:00,25.8,96.2,1002.7,1.5,96.9,,,Hanoi
2025-06-09 18:00:00+00:00,26.9,89.7,1003.7,1.8,91.4,,,Nha Trang
2025-06-09 18:00:00+00:00,27.6,89.9,1002.1,2.0,78.9,,,Ha Tinh
2025-06-09 18:00:00+00:00,22.9,96.3,1006.7,1.5,100.0,,,Buon Ma Thuot
2025-06-09 18:00:00+00:00,25.1,96.0,1006.3,4.0,100.0,,,Ca Mau
2025-06-09 18:00:00+00:00,25.2,94.4,1005.9,2.8,100.0,,,Ho Chi Minh City
2025-06-10 00:00:00+00:00,24.3,92.2,1007.1,0.5,97.7,,,Buon Ma Thuot
2025-06-10 00:00:00+00:00,26.3,89.4,1003.8,0.8,99.2,,,Haiphong
2025-06-10 00:00:00+00:00,28.7,72.8,1004.4,2.2,100.0,,,Nha Trang
2025-06-10 00:00:00+00:00,25.9,92.5,1006.4,5.2,100.0,,,Ca Mau
2025-06-10 00:00:00+00:00,25.3,92.1,1004.8,2.8,100.0,,,Hanoi
2025-06-10 00:00:00+00:00,24.4,95.9,1005.4,2.7,100.0,,,Lang Son
2025-06-10 00:00:00+00:00,29.5,74.6,1003.7,0.6,19.5,,,Da Nang
2025-06-10 00:00:00+00:00,25.6,90.5,1006.3,3.5,100.0,,,Ho Chi Minh City
2025-06-10 00:00:00+00:00,28.5,84.4,1003.4,0.4,98.4,,,Ha Tinh
2025-06-10 00:00:00+00:00,24.7,97.0,1005.3,0.8,100.0,,,Lao Cai
2025-06-10 06:00:00+00:00,29.2,79.5,1005.0,3.6,100.0,,,Ho Chi Minh City
2025-06-10 06:00:00+00:00,32.5,70.2,1002.2,0.4,100.0,,,Haiphong
2025-06-10 06:00:00+00:00,30.6,72.2,1002.7,2.1,44.5,,,Hanoi
2025-06-10 06:00:00+00:00,29.9,71.6,1004.1,2.6,51.6,,,Lang Son
2025-06-10 06:00:00+00:00,33.2,57.5,1002.5,1.9,100.0,,,Nha Trang
2025-06-10 06:00:00+00:00,33.5,58.7,1001.4,4.0,94.5,,,Da Nang
2025-06-10 06:00:00+00:00,32.0,73.5,1001.9,1.4,25.8,,,Ha Tinh
2025-06-10 06:00:00+00:00,29.3,74.4,1004.0,1.2,100.0,,,Lao Cai
2025-06-10 06:00:00+00:00,26.5,88.1,1004.8,1.7,100.0,,,Buon Ma Thuot
2025-06-10 06:00:00+00:00,27.1,87.0,1006.4,6.8,100.0,,,Ca Mau
2025-06-10 12:00:00+00:00,22.9,98.0,1007.2,1.5,100.0,,,Buon Ma Thuot
2025-06-10 12:00:00+00:00,27.5,88.0,1002.6,0.6,75.8,,,Ha Tinh
2025-06-10 12:00:00+00:00,27.1,85.0,1003.5,0.9,63.3,,,Lao Cai
2025-06-10 12:00:00+00:00,26.1,91.4,1005.7,2.6,100.0,,,Ho Chi Minh City
2025-06-10 12:00:00+00:00,26.8,82.7,1004.0,2.8,86.7,,,Lang Son
2025-06-10 12:00:00+00:00,28.2,87.5,1002.3,0.9,36.7,,,Haiphong
2025-06-10 12:00:00+00:00,26.4,92.6,1005.9,3.4,100.0,,,Ca Mau
2025-06-10 12:00:00+00:00,27.2,84.1,1003.4,1.2,100.0,,,Da Nang
2025-06-10 12:00:00+00:00,28.3,89.9,1002.4,0.8,84.4,,,Hanoi
2025-06-10 12:00:00+00:00,29.5,80.3,1004.0,2.2,100.0,,,Nha Trang
